xCor,zCor,zPrime,ignore1,ignore2
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
0.00000e+00,-1.40508e-05,2.97558e-07,2.28524e-03,4.30511e-05
