xCor,zCor,zPrime,ignore1,ignore2
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
0.00000e+00,2.96192e-06,1.40236e-07,8.41418e-05,-4.79914e-05
