xCor,zCor,zPrime,ignore1,ignore2
0.00000e+00,1.53370e-05,2.78272e-07,1.33570e-04,-6.80733e-05
0.00000e+00,1.53370e-05,2.78272e-07,1.33570e-04,-6.80733e-05
0.00000e+00,1.53370e-05,2.78272e-07,1.33570e-04,-6.80733e-05
0.00000e+00,1.53370e-05,2.78272e-07,1.33570e-04,-6.80733e-05
0.00000e+00,1.53370e-05,2.78272e-07,1.33570e-04,-6.80733e-05
0.00000e+00,1.53370e-05,2.78272e-07,1.33570e-04,-6.80733e-05
0.00000e+00,1.53370e-05,2.78272e-07,1.33570e-04,-6.80733e-05
0.00000e+00,1.53370e-05,2.78272e-07,1.33570e-04,-6.80733e-05
0.00000e+00,1.53370e-05,2.78272e-07,1.33570e-04,-6.80733e-05
0.00000e+00,1.53370e-05,2.78272e-07,1.33570e-04,-6.80733e-05
0.00000e+00,1.53370e-05,2.78272e-07,1.33570e-04,-6.80733e-05
0.00000e+00,1.53370e-05,2.78272e-07,1.33570e-04,-6.80733e-05
