xCor,zCor,zPrime,ignore1,ignore2
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
0.00000e+00,-5.87394e-06,-3.26147e-07,-2.56493e+00,1.82236e-05
