xCor,zCor,zPrime,ignore1,ignore2
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
0.00000e+00,1.80612e-05,1.14703e-07,6.88217e-05,-8.43202e-05
