xCor,zCor,zPrime,ignore1,ignore2
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
0.00000e+00,8.87291e-05,4.84926e-07,9.09237e-07,-9.02594e-05
