xCor,zCor,zPrime,ignore1,ignore2
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
0.00000e+00,7.23542e-05,3.54752e-08,5.32128e-06,-9.68801e-05
