0.00000e+00 -3.90846e-06 -3.29252e-07 -2.58934e+00 1.20137e-05
2.60417e-02 -3.90630e-06 -3.29079e-07 -2.58798e+00 1.20073e-05
5.20835e-02 -3.90004e-06 -3.28553e-07 -2.58385e+00 1.19880e-05
7.81252e-02 -3.88963e-06 -3.27679e-07 -2.57697e+00 1.19558e-05
1.04167e-01 -3.87494e-06 -3.26447e-07 -2.56728e+00 1.19109e-05
1.30209e-01 -3.85612e-06 -3.24862e-07 -2.55482e+00 1.18532e-05
1.56250e-01 -3.83326e-06 -3.22941e-07 -2.53971e+00 1.17828e-05
1.82292e-01 -3.80627e-06 -3.20676e-07 -2.52190e+00 1.16998e-05
2.08334e-01 -3.77517e-06 -3.18059e-07 -2.50132e+00 1.16043e-05
2.34376e-01 -3.74004e-06 -3.15102e-07 -2.47806e+00 1.14964e-05
2.60417e-01 -3.70090e-06 -3.11806e-07 -2.45214e+00 1.13761e-05
2.86459e-01 -3.65780e-06 -3.08177e-07 -2.42360e+00 1.12437e-05
3.12501e-01 -3.61078e-06 -3.04219e-07 -2.39247e+00 1.10992e-05
3.38542e-01 -3.55989e-06 -2.99934e-07 -2.35878e+00 1.09428e-05
3.64584e-01 -3.50520e-06 -2.95329e-07 -2.32256e+00 1.07747e-05
3.90626e-01 -3.44675e-06 -2.90407e-07 -2.28385e+00 1.05951e-05
4.16668e-01 -3.38462e-06 -2.85174e-07 -2.24270e+00 1.04041e-05
4.42709e-01 -3.31887e-06 -2.79634e-07 -2.19913e+00 1.02020e-05
4.68751e-01 -3.24956e-06 -2.73795e-07 -2.15321e+00 9.98900e-06
4.94793e-01 -3.17678e-06 -2.67663e-07 -2.10498e+00 9.76527e-06
5.20834e-01 -3.10059e-06 -2.61244e-07 -2.05451e+00 9.53109e-06
5.46876e-01 -3.02109e-06 -2.54545e-07 -2.00182e+00 9.28669e-06
5.72918e-01 -2.93835e-06 -2.47574e-07 -1.94700e+00 9.03235e-06
5.98960e-01 -2.85246e-06 -2.40337e-07 -1.89009e+00 8.76834e-06
6.25001e-01 -2.76352e-06 -2.32844e-07 -1.83116e+00 8.49494e-06
6.51043e-01 -2.67162e-06 -2.25101e-07 -1.77026e+00 8.21245e-06
6.77085e-01 -2.57686e-06 -2.17117e-07 -1.70748e+00 7.92116e-06
7.03126e-01 -2.47934e-06 -2.08901e-07 -1.64286e+00 7.62138e-06
7.29168e-01 -2.37916e-06 -2.00461e-07 -1.57649e+00 7.31345e-06
7.55210e-01 -2.27644e-06 -1.91806e-07 -1.50843e+00 6.99769e-06
7.81252e-01 -2.17128e-06 -1.82946e-07 -1.43875e+00 6.67443e-06
8.07293e-01 -2.06379e-06 -1.73891e-07 -1.36753e+00 6.34402e-06
8.33335e-01 -1.95410e-06 -1.64649e-07 -1.29485e+00 6.00682e-06
8.59377e-01 -1.84231e-06 -1.55230e-07 -1.22078e+00 5.66319e-06
8.85418e-01 -1.72855e-06 -1.45645e-07 -1.14540e+00 5.31350e-06
9.11460e-01 -1.61294e-06 -1.35904e-07 -1.06879e+00 4.95811e-06
9.37502e-01 -1.49561e-06 -1.26017e-07 -9.91041e-01 4.59742e-06
9.63543e-01 -1.37667e-06 -1.15996e-07 -9.12229e-01 4.23180e-06
9.89585e-01 -1.25626e-06 -1.05850e-07 -8.32440e-01 3.86165e-06
1.01563e+00 -1.13450e-06 -9.55912e-08 -7.51760e-01 3.48736e-06
1.04167e+00 -1.01153e-06 -8.52299e-08 -6.70275e-01 3.10935e-06
1.06771e+00 -8.87470e-07 -7.47774e-08 -5.88073e-01 2.72800e-06
1.09375e+00 -7.62464e-07 -6.42449e-08 -5.05242e-01 2.34373e-06
1.11979e+00 -6.36641e-07 -5.36436e-08 -4.21870e-01 1.95695e-06
1.14584e+00 -5.10136e-07 -4.29849e-08 -3.38047e-01 1.56807e-06
1.17188e+00 -3.83084e-07 -3.22802e-08 -2.53862e-01 1.17752e-06
1.19792e+00 -2.55623e-07 -2.15409e-08 -1.69405e-01 7.85707e-07
1.22396e+00 -1.27887e-07 -1.07786e-08 -8.47664e-02 3.93051e-07
1.25000e+00 -1.47455e-11 -4.77922e-12 -3.75853e-05 -2.60456e-11
1.27604e+00 1.27857e-07 1.07694e-08 8.46937e-02 -3.93103e-07
1.30209e+00 2.55592e-07 2.15319e-08 1.69334e-01 -7.85758e-07
1.32813e+00 3.83054e-07 3.22715e-08 2.53793e-01 -1.17757e-06
1.35417e+00 5.10105e-07 4.29765e-08 3.37981e-01 -1.56813e-06
1.38021e+00 6.36610e-07 5.36355e-08 4.21807e-01 -1.95700e-06
1.40625e+00 7.62433e-07 6.42371e-08 5.05181e-01 -2.34378e-06
1.43229e+00 8.87440e-07 7.47699e-08 5.88014e-01 -2.72805e-06
1.45834e+00 1.01150e-06 8.52227e-08 6.70218e-01 -3.10939e-06
1.48438e+00 1.13447e-06 9.55841e-08 7.51704e-01 -3.48741e-06
1.51042e+00 1.25623e-06 1.05843e-07 8.32386e-01 -3.86170e-06
1.53646e+00 1.37664e-06 1.15989e-07 9.12175e-01 -4.23184e-06
1.56250e+00 1.49558e-06 1.26011e-07 9.90989e-01 -4.59746e-06
1.58854e+00 1.61292e-06 1.35897e-07 1.06874e+00 -4.95815e-06
1.61459e+00 1.72854e-06 1.45638e-07 1.14535e+00 -5.31354e-06
1.64063e+00 1.84230e-06 1.55224e-07 1.22073e+00 -5.66323e-06
1.66667e+00 1.95409e-06 1.64643e-07 1.29480e+00 -6.00686e-06
1.69271e+00 2.06379e-06 1.73885e-07 1.36749e+00 -6.34406e-06
1.71875e+00 2.17128e-06 1.82941e-07 1.43871e+00 -6.67446e-06
1.74479e+00 2.27645e-06 1.91802e-07 1.50839e+00 -6.99772e-06
1.77083e+00 2.37918e-06 2.00457e-07 1.57646e+00 -7.31348e-06
1.79688e+00 2.47936e-06 2.08897e-07 1.64283e+00 -7.62142e-06
1.82292e+00 2.57689e-06 2.17114e-07 1.70745e+00 -7.92119e-06
1.84896e+00 2.67166e-06 2.25098e-07 1.77025e+00 -8.21248e-06
1.87500e+00 2.76357e-06 2.32842e-07 1.83114e+00 -8.49497e-06
1.90104e+00 2.85252e-06 2.40336e-07 1.89008e+00 -8.76837e-06
1.92708e+00 2.93842e-06 2.47573e-07 1.94699e+00 -9.03238e-06
1.95313e+00 3.02116e-06 2.54545e-07 2.00182e+00 -9.28671e-06
1.97917e+00 3.10068e-06 2.61245e-07 2.05451e+00 -9.53111e-06
2.00521e+00 3.17687e-06 2.67665e-07 2.10500e+00 -9.76529e-06
2.03125e+00 3.24967e-06 2.73798e-07 2.15324e+00 -9.98902e-06
2.05729e+00 3.31898e-06 2.79638e-07 2.19916e+00 -1.02021e-05
2.08333e+00 3.38474e-06 2.85179e-07 2.24274e+00 -1.04042e-05
2.10938e+00 3.44687e-06 2.90415e-07 2.28392e+00 -1.05951e-05
2.13542e+00 3.50532e-06 2.95340e-07 2.32265e+00 -1.07748e-05
2.16146e+00 3.56001e-06 2.99948e-07 2.35889e+00 -1.09428e-05
2.18750e+00 3.61089e-06 3.04236e-07 2.39261e+00 -1.10992e-05
2.21354e+00 3.65791e-06 3.08199e-07 2.42377e+00 -1.12437e-05
2.23958e+00 3.70102e-06 3.11832e-07 2.45235e+00 -1.13761e-05
2.26563e+00 3.74016e-06 3.15132e-07 2.47830e+00 -1.14964e-05
2.29167e+00 3.77530e-06 3.18093e-07 2.50159e+00 -1.16043e-05
2.31771e+00 3.80640e-06 3.20714e-07 2.52220e+00 -1.16999e-05
2.34375e+00 3.83339e-06 3.22984e-07 2.54005e+00 -1.17828e-05
2.36979e+00 3.85625e-06 3.24908e-07 2.55518e+00 -1.18532e-05
2.39583e+00 3.87506e-06 3.26496e-07 2.56767e+00 -1.19109e-05
2.42188e+00 3.88974e-06 3.27730e-07 2.57737e+00 -1.19558e-05
2.44792e+00 3.90014e-06 3.28609e-07 2.58428e+00 -1.19880e-05
2.47396e+00 3.90641e-06 3.29138e-07 2.58845e+00 -1.20073e-05
2.50000e+00 3.90856e-06 3.29314e-07 2.58983e+00 -1.20137e-05
